X,Y,OBJECTID,EPAID,SITENAME,SITEADDR,SITECITY,SITECOUNTY,LATITUDE,LONGITUDE,source,GEOLOC_COD,STATUS,PRO_CONTAC,PHONE,EMAIL,NFA_RESTRI,Update_Dat,Doc_Link
-80.94213601,35.7997499000001,3607,NONCD0001129,Marble Road disposal,Marble & Taylorsville,Statesville,IREDELL,35.7997499,-80.94213601,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0001129*%22}
-80.89531785,35.8045619800001,3608,NONCD0000623,Albert McClure Ball Field,1230 Museum Rd,STATESVILLE,IREDELL,35.80456198,-80.89531785,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000623*%22}
-83.06810381,35.0602603200001,3609,NONCD0000377,Cashier's Refuse Disposal,NC Hwy. 107,Cashiers,Jackson,35.06026032,-83.06810381,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000377*%22}
-83.2405778999999,35.3763935000001,3610,NONCD0000378,Sylva Dump,Gunsmoke Rd.,Sylva,Jackson,35.3763935,-83.2405779,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000378*%22}
-83.10816123,35.43210263,3611,NONCD0000796,Woodfin Creek Dump,Mariah Dr.,Sylva,Jackson,35.43210263,-83.10816123,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000796*%22}
-78.54716279,35.3554900300001,3612,NONCD0000384,Benson Refuse Dump,Massengill Farm Road,BENSON,Johnston,35.35549003,-78.54716279,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000384*%22}
-78.11407253,35.5983024700001,3613,NONCD0000380,Kenly Dump,S. RAILROAD STREET,KENLY,Johnston,35.59830247,-78.11407253,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000380*%22}
-78.38076695,35.2743610000001,3614,NONCD0000559,Newton Grove Dump,Harpers House Road (SR 1008),NEWTON GROVE,Johnston,35.274361,-78.38076695,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000559*%22}
-78.37223842,35.49934742,3615,NONCD0000777,Old Smithfield Landfill,E. Huntley St.,Smithfield,Johnston,35.49934742,-78.37223842,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000777*%22}
-78.43670123,35.4534020400001,3616,NONCD0000379,Four Oaks Dump,123 CIVITAN RD,FOUR OAKS,Johnston,35.45340204,-78.43670123,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000379*%22}
-78.37223842,35.49934742,3617,NONCD0000385,Smithfield Refuse dump,E. Huntley St,Smithfield,JOHNSTON,35.49934742,-78.37223842,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000385*%22}
-78.28565076,35.54695123,3618,NONCD0000381,Selma Refuse Dump,1661 NC HWY 96 N.,SELMA,Johnston,35.54695123,-78.28565076,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000381*%22}
-78.20408686,35.5175801300001,3619,NONCD0000382,Pine Level Dump,7714 Rains crossroads road,PINE LEVEL,Johnston,35.51758013,-78.20408686,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000382*%22}
-78.18291055,35.4525351400001,3620,NONCD0000383,Princeton Dump,PROGRESSIVE CHURCH ROAD,PRINCETON,Johnston,35.45253514,-78.18291055,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000383*%22}
-77.3180101199999,34.94496271,3621,NONCD0000388,Pollocksville Dump,144 White Oak River Road,Maysville,Jones,34.94496271,-77.31801012,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000388*%22}
-77.2378684399999,34.9043081200001,3622,NONCD0000387,Maysville Refuse Disposal,West Sixth Street,MAYSVILLE,Jones,34.90430812,-77.23786844,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000387*%22}
-77.2142280699999,35.0010395200001,3623,NONCD0000776,Pollocksville Dump #2,235 Beaufort Rd.,Pollocksville,JONES,35.00103952,-77.21422807,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000776*%22}
-79.18849543,35.3662496900001,3624,NCD980503015,Lee County LF,landfill rd,Sanford,Lee,35.36624969,-79.18849543,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD980503015*%22}
-79.06526013,35.4738384,3625,NONCD0000389,Broadway Dump,Dalrymple Farm Road,BROADWAY,Lee,35.4738384,-79.06526013,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000389*%22}
-79.24271931,35.52556193,3626,NONCD0000390,Sanford Dump,Valley Road,SANFORD,Lee,35.52556193,-79.24271931,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000390*%22}
-77.8231970099999,35.2283216000001,3627,NONCD0000398,Seven Springs Dump,Jones Road,Seven Springs,Lenoir,35.2283216,-77.82319701,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000398*%22}
-77.6891055899999,35.2538178300001,3628,NONCD0000393,Kennedy Home Dump,Cedar Dell Lane (SR 1338),Kinston,Lenoir,35.25381783,-77.68910559,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000393*%22}
-77.62185095,35.28251506,3629,NONCD0000392,Caswell School Dump,Hull Road,Kinston,Lenoir,35.28251506,-77.62185095,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000392*%22}
-77.59921965,35.2488980100001,3630,NCN000407588,Carter's Refuse Disposal,Lake Street,Kinston,Lenoir,35.24889801,-77.59921965,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCN000407588*%22}
-77.572446,35.244514,3631,NCD075588913,Kinston Demolition LF,Davis Street,Kinston,Lenoir,35.244514,-77.572446,ESRI AGOL BASE MAP,31,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NCD075588913*%22}
-77.6350641499999,35.30953964,3632,NONCD0000391,Dobbs Farm Dump,3060 Dobbs Farm Road,Kinston,Lenoir,35.30953964,-77.63506415,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000391*%22}
-77.492194,35.265454,3633,NONCD0000815,Carter Hill Sanitation,Brittish Road,Kinston,LENOIR,35.265454,-77.492194,,11,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000815*%22}
-77.77959828,35.3076386600001,3634,NONCD0000394,La Grange Refuse Disposal,King Street,La Grange,Lenoir,35.30763866,-77.77959828,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000394*%22}
-77.67276543,35.3210565700001,3635,NONCD0000396,Everett Garbage Service Dump,End of Henry Blvd.,Kinston,Lenoir,35.32105657,-77.67276543,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000396*%22}
-77.72170271,35.02217066,3636,NONCD0000397,Pink hill Dump,SR 1103,Pink Hill,Lenoir,35.02217066,-77.72170271,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000397*%22}
-81.24598417,35.5076173100001,3637,NONCD0000401,Abattoir Landfill,2457 Industrial Park Rd.,Lincolnton,Lincoln,35.50761731,-81.24598417,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000401*%22}
-81.0845884,35.44590427,3638,NONCD0000407,Machpelah Landfill,Mount Zion Church Rd.,Iron Station,Lincoln,35.44590427,-81.0845884,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000407*%22}
-81.3022954799999,35.4732820400001,3639,NONCD0000405,Lincolnton Refuse Disposal,Fringewood Lane,Lincolnton,Lincoln,35.47328204,-81.30229548,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000405*%22}
-81.46048045,35.5107174,3640,NONCD0000403,North Brook Landfill,North Brook #3 School Rd.,Vale,Lincoln,35.5107174,-81.46048045,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000403*%22}
-81.34004119,35.4952459300001,3641,NONCD0000402,Howard Creek Landfill,801 Alf Hoover Rd.,Lincolnton,Lincoln,35.49524593,-81.34004119,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000402*%22}
-81.19056112,35.48834335,3642,NONCD0000400,Jones Airport Landfill,Sunny Hill Dr. (SR 1650),Lincolnton,Lincoln,35.48834335,-81.19056112,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000400*%22}
-83.17408743,35.0166061100001,3643,NONCD0000413,Highlands Refuse Disposal,1080 Rich Gap Rd,HIGHLANDS,Macon,35.01660611,-83.17408743,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000413*%22}
-83.38510809,35.1016544600001,3644,NONCD0000411,Ledford Pick-up Service,Georgia Rd,FRANKLIN,Macon,35.10165446,-83.38510809,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000411*%22}
-82.55533131,35.8166270500001,3645,NONCD0000415,Mars Hill Refuse Disposal,Park Drive,MARS HILL,Madison,35.81662705,-82.55533131,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000415*%22}
-82.8435058599999,35.8957391700001,3646,NONCD0000416,Hot Springs Refuse Disposal,Cogdills Dr,HOT SPRINGS,Madison,35.89573917,-82.84350586,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000416*%22}
-82.6797792899999,35.79285402,3647,NONCD0000414,Marshall Refuse Disposal,Cotton Mill Hill Rd,MARSHALL,Madison,35.79285402,-82.67977929,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000414*%22}
-77.24971615,35.8090213500001,3648,NONCD0000420,Robersonville Dump,NC HWY 903 S,ROBERSONVILLE,Martin,35.80902135,-77.24971615,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000420*%22}
-77.3798782,36.02359254,3649,NONCD0000345,Hobgood Dump,NC 125 E,HOBGOOD,MARTIN,36.02359254,-77.3798782,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000345*%22}
-76.90507546,35.82118137,3650,NONCD0000421,Jamesville Dump,Astoria Road,JAMESVILLE,Martin,35.82118137,-76.90507546,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000421*%22}
-77.04589126,35.83792658,3651,NONCD0000419,Williamston Dump,US  64 E,WILLIAMSTON,Martin,35.83792658,-77.04589126,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000419*%22}
-77.2850858099999,35.9619045000001,3652,NONCD0000417,Oak City Dump,8505 NC HWY 125,OAK CITY,Martin,35.9619045,-77.28508581,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000417*%22}
-77.26639564,35.92559241,3653,NONCD0000418,Hamilton Dump,Johnson bridge Road (SR 1320),HAMILTON,Martin,35.92559241,-77.26639564,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000418*%22}
-81.9360142,35.9502819100001,3654,NONCD0000423,Linville Falls Refuse Disposal,NC Hwy 183,LINVILLE FALLS,McDowell,35.95028191,-81.9360142,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000423*%22}
-82.09133385,35.66912488,3655,NONCD0000795,Greenlee Potholes,Old Greenlee Rd,Marion,McDowell,35.66912488,-82.09133385,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000795*%22}
-82.05587332,35.8507821000001,3656,NONCD0000422,Little Switzerland Landfill,Hwy 226-A,LITTLE SWITZERLAND,McDowell,35.8507821,-82.05587332,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000422*%22}
-81.9571681199999,35.6535869800001,3657,NONCD0000425,Marion Refuse Disposal,HWY 226,MARION,McDowell,35.65358698,-81.95716812,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000425*%22}
-82.15659077,35.62539593,3658,NONCD0000424,Old Fort Refuse Disposal,Lackeytown Rd,OLD FORT,McDowell,35.62539593,-82.15659077,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000424*%22}
-80.88768636,35.07231396,3659,NONCD0000427,Pineville Dump,Sam Meeks Rd. (SR 3638),Pineville,Mecklenburg,35.07231396,-80.88768636,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000427*%22}
-80.74410203,35.1502003800001,3660,NONCD0000698,McAlpine Creek Park,811 Monroe Rd,Charlotte,MECKLENBURG,35.15020038,-80.74410203,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000698*%22}
-80.81303991,35.503072,3661,NONCD0000428,Davidson Landfill,Grey Rd. (SR 2417),Davidson,Mecklenburg,35.503072,-80.81303991,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000428*%22}
-80.79933893,35.4912940900001,3662,NONCD0000184,Davidson Sanitary Landfill,Fisher Rd. (SR 2419),Davidson,Mecklenburg,35.49129409,-80.79933893,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000184*%22}
-82.15097035,36.01169486,3663,NONCD0000431,Bakersville Refuse Disposal,White Oak Rd,BAKERVILLE,Mitchell,36.01169486,-82.15097035,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000431*%22}
-82.05724522,35.9446994,3664,NONCD0000432,Spruce Pine Refuse Disposal,Beaver Creek Rd,SPRUCE PINE,Mitchell,35.9446994,-82.05724522,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000432*%22}
-79.7639244499999,35.30357172,3665,NONCD0000433,Candor Dump,West Ridge Lane,CANDOR,Montgomery,35.30357172,-79.76392445,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000433*%22}
-80.0058048399999,35.24332364,3666,NONCD0000434,Mount Gilead Dump,Hearne Farm Road (SR 1128),MT GILEAD,Montgomery,35.24332364,-80.00580484,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000434*%22}
-79.9249391,35.3740539200001,3667,NONCD0000436,Troy Landfill,Mount Olive Church Road,TROY,Montgomery,35.37405392,-79.9249391,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000436*%22}
-79.7570716499999,35.3530245900001,3668,NONCD0000672,BISCOE OLD TOWN DUMP,303 Martin Rd,BISCOE,MONTGOMERY,35.35302459,-79.75707165,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000672*%22}
-79.2857472699999,35.2411987,3669,NONCD0000441,Vass Dump,Rollins Dr.,Vass,Moore,35.2411987,-79.28574727,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000441*%22}
-79.4721643199999,35.20385271,3670,NONCD0000670,Wicker Park Landfill,Magnolia Rd.,Pinehurst,Moore,35.20385271,-79.47216432,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000670*%22}
-79.3666378199999,35.3013336500001,3671,NONCD0000720,Moore County FL - Carthage,Joel Rd. (SR 1833),Carthage,Moore,35.30133365,-79.36663782,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000720*%22}
-79.58402345,35.44684972,3672,NONCD0000437,Robbins Dump,Cheyenne Rd.,Robbins,Moore,35.44684972,-79.58402345,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000437*%22}
-79.47833544,35.1044578300001,3673,NONCD0000440,Pine Bluff Dump,West Boston Ave.,Pine Bluff,Moore,35.10445783,-79.47833544,,12,Activity Pending,PRLF Unit Supervisor,919-707-8333,ryan.channell@ncdenr.gov,FALSE,2023/09/11 00:00:00+00,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand={[WM]:[Program_ID]=%22*NONCD0000440*%22}
